job_title,location,salary_currency,career_level,experience_level,education_level,employment_type,job_function,company_process_time,company_industry,salary,benefit_level,company_size_level
4273,1,0,2,4.0,4,4,38,14.0,2,15.319588176962746,2,4
3148,50,0,2,2.0,4,4,39,19.0,18,15.564710586686562,1,0
5636,13,0,2,5.0,1,0,23,16.0,30,15.319588176962746,2,1
480,59,0,2,1.0,4,4,54,29.0,51,15.319588176962746,2,0
3036,55,0,3,5.0,4,4,21,30.0,42,16.118095750958314,0,0
5562,53,0,2,2.0,4,4,1,29.0,55,15.404745967162468,1,3
5118,52,0,2,1.0,3,4,1,10.0,48,15.341567078850604,1,1
3767,53,0,3,2.0,0,4,12,23.0,24,17.399029524198163,0,2
1204,26,0,2,2.0,4,4,26,28.0,55,15.444751293772967,2,2
2709,26,0,1,5.0,4,4,22,27.0,20,15.702580358511794,2,0
4631,47,0,2,4.0,4,4,39,30.0,24,15.830413711839864,0,0
4514,38,0,2,1.0,4,4,40,29.0,12,15.76142084987672,2,0
2145,160,0,2,1.0,0,4,57,30.0,30,15.456447331256177,1,0
1204,26,0,2,2.0,4,4,26,28.0,55,15.444751293772967,2,2
242,52,0,2,1.0,4,0,0,29.0,12,15.319588176962746,2,0
744,151,0,2,1.0,4,4,38,14.0,2,15.226497775576945,1,2
2471,53,0,1,5.0,5,4,4,29.0,36,16.012735246411598,1,1
3909,52,0,4,1.0,1,4,22,29.0,50,15.096444681204078,0,1
1830,55,0,1,5.0,0,4,0,29.0,50,15.607270193858982,0,1
3205,55,0,2,2.0,4,4,37,28.0,18,15.607270193858982,2,0
1908,0,0,1,2.0,4,4,12,29.0,28,15.76142084987672,1,0
5344,53,0,2,1.0,4,4,41,28.0,50,15.373655386537118,0,0
3269,115,0,2,1.0,1,4,41,29.0,29,14.827111833279051,1,6
193,58,0,2,1.0,4,4,0,9.0,23,15.319588176962746,1,1
3264,52,0,2,1.0,3,0,19,25.0,18,15.76142084987672,2,0
2683,103,0,2,1.0,1,4,18,29.0,5,14.585619242623203,1,0
5468,52,0,2,3.0,0,4,22,30.0,42,14.88022163978423,2,0
4977,7,0,1,3.0,4,4,1,29.0,0,15.72505321099685,1,1
5835,148,0,2,2.0,4,4,33,6.0,39,14.99416586199818,1,1
1458,54,0,1,1.0,0,4,33,29.0,39,15.60309482314585,1,1
4417,13,0,2,2.0,0,4,41,29.0,50,15.096444681204078,1,0
3876,157,0,2,2.0,4,4,5,21.0,48,15.473738825043979,1,1
518,59,0,1,2.0,4,4,41,29.0,50,15.137266664613225,2,1
2772,160,0,3,2.0,5,4,44,24.0,57,15.76142084987672,1,1
3210,51,0,4,1.0,4,4,56,25.0,29,15.607270193858982,1,1
2911,103,0,2,1.0,1,4,5,29.0,24,15.201805169084134,1,0
1636,50,0,2,3.0,4,4,56,16.0,57,15.736103045555433,1,0
4514,50,0,2,1.0,4,4,40,29.0,7,16.13789837629371,2,1
384,41,0,2,2.0,4,4,56,27.0,47,14.948524595410856,3,4
3626,160,0,1,5.0,4,4,4,29.0,36,15.501909696719672,2,0
3894,52,0,2,1.0,4,4,22,29.0,45,15.520258832020865,2,1
3205,55,0,2,1.0,4,4,37,29.0,30,15.39963086754227,1,0
2166,0,0,5,2.0,4,4,57,29.0,28,16.705882371415992,1,0
2144,160,0,2,2.0,4,0,57,29.0,22,15.285686632949897,1,0
4184,50,0,3,5.0,0,4,42,29.0,28,16.257857680289998,0,1
2611,57,0,4,1.0,0,4,12,27.0,20,15.232576820175131,1,2
5805,52,0,2,2.0,1,0,36,29.0,57,15.444751293772967,2,4
4999,52,0,1,2.0,5,4,12,30.0,29,16.929025911619092,1,1
213,57,0,2,1.0,0,4,0,27.0,30,15.607270193858982,2,0
3928,62,0,5,5.0,4,0,24,23.0,52,16.213405921671733,1,4
4673,157,0,2,1.0,1,4,42,7.0,50,14.914123179965662,1,1
1445,51,0,4,1.0,4,4,17,29.0,18,15.520258832020865,0,0
805,53,0,2,2.0,0,0,34,28.0,57,15.76142084987672,2,1
5871,14,0,4,1.0,1,0,12,29.0,30,15.096444681204078,1,0
4532,52,0,2,3.0,1,4,41,27.0,7,15.373655386537118,2,1
4532,52,0,2,1.0,4,0,41,29.0,57,14.914123179965662,1,1
1463,51,0,2,3.0,4,4,4,29.0,36,15.319588176962746,2,1
2022,55,0,2,1.0,0,4,54,29.0,28,15.385687964453371,1,0
5454,160,0,1,2.0,4,4,39,14.0,21,15.76142084987672,1,1
2562,32,0,2,5.0,5,4,39,19.0,29,16.588099342704055,1,0
2302,53,0,3,5.0,3,4,4,29.0,57,16.213405921671733,2,4
2887,160,0,2,1.0,4,4,37,,21,15.456447331256177,1,1
5165,52,0,2,1.0,0,4,1,29.0,1,15.274125813221904,2,0
403,6,0,2,1.0,3,4,56,29.0,30,14.914123179965662,1,0
4687,51,0,2,2.0,4,4,4,29.0,21,15.54539480077919,1,2
4284,53,0,2,2.0,3,4,41,29.0,3,15.38412668421143,0,1
171,141,0,3,5.0,5,4,39,29.0,20,16.213405921671733,1,0
2144,55,0,2,2.0,4,0,57,29.0,45,15.76142084987672,1,0
5529,50,0,4,1.0,4,0,32,29.0,39,15.373655386537118,2,0
3080,94,0,2,1.0,4,4,13,25.0,7,15.607270193858982,2,4
3566,91,0,1,1.0,0,4,14,29.0,55,14.827111833279051,1,0
1397,52,0,1,3.0,4,4,34,7.0,20,16.677711496036597,2,0
3966,32,0,3,2.0,4,4,66,29.0,36,15.894952224644102,2,4
4532,52,0,2,3.0,1,4,41,27.0,7,15.373655386537118,2,1
1874,16,0,4,2.0,1,4,28,16.0,30,15.308414878861498,2,1
3150,42,0,2,1.0,4,4,37,19.0,29,15.308414878861498,0,4
2931,52,0,2,2.0,5,4,44,28.0,11,15.38412668421143,2,0
5066,52,0,2,2.0,0,4,12,25.0,29,16.52356082573315,1,0
553,52,0,3,3.0,0,4,37,24.0,1,16.300417291085605,1,0
1698,124,0,2,1.0,5,4,3,23.0,41,15.208035717281975,1,6
1624,52,0,2,5.0,5,3,33,13.0,39,15.068273812173887,2,2
3842,50,0,3,3.0,5,4,62,22.0,20,16.066802461833923,1,2
2749,55,0,2,1.0,1,4,28,29.0,21,15.789591722875162,1,2
3953,69,0,1,5.0,4,4,7,27.0,30,15.796512164761882,1,6
4470,54,0,4,1.0,4,0,41,23.0,42,15.35693747385727,2,3
4164,55,0,2,2.0,4,4,40,29.0,57,15.607270193858982,0,0
4301,57,0,2,2.0,4,0,4,29.0,21,15.702580358511794,2,2
84,160,0,2,1.0,5,4,29,29.0,55,15.29484001284176,1,1
2796,143,0,2,1.0,4,4,63,29.0,30,15.520258832020865,0,6
3446,152,0,2,1.0,0,4,21,29.0,12,15.520258832020865,1,3
4168,52,0,2,1.0,4,4,41,22.0,57,15.201805169084134,0,0
817,52,0,3,3.0,4,0,59,16.0,37,16.04013421759671,1,5
4595,53,0,2,1.0,4,4,39,29.0,24,15.607270193858982,0,0
4532,26,0,2,2.0,4,4,41,29.0,11,15.373655386537118,1,1
3781,123,0,1,5.0,3,4,21,29.0,30,15.72505321099685,1,0
880,53,0,3,3.0,4,4,37,29.0,35,15.789591722875162,1,0
2693,103,0,2,3.0,0,4,0,30.0,24,15.607270193858982,1,0
4494,71,0,2,1.0,4,0,41,19.0,50,15.170314509990696,1,4
3277,157,0,4,1.0,1,4,59,23.0,30,15.360463494493898,1,4
4688,50,0,2,5.0,4,4,39,23.0,19,16.257857680289998,2,1
4385,58,0,1,3.0,4,0,41,29.0,30,15.564710586686562,1,0
4140,52,0,4,1.0,0,4,42,19.0,53,15.38412668421143,1,3
3073,157,0,3,1.0,4,4,41,14.0,3,15.319588176962746,0,0
4754,157,0,2,2.0,4,4,4,29.0,21,15.473738825043979,1,1
3288,52,0,3,5.0,0,4,36,29.0,20,16.52356082573315,0,0
3965,6,0,2,1.0,4,4,12,11.0,20,15.424948670398354,1,1
500,54,0,2,5.0,4,4,4,29.0,36,15.607270193858982,2,0
147,103,0,2,3.0,0,4,38,17.0,24,15.894952224644102,2,6
2403,69,0,1,5.0,4,4,10,27.0,30,16.118095750958314,1,6
3246,58,0,3,3.0,0,4,23,20.0,52,15.89993976553325,1,4
767,42,0,2,1.0,4,0,19,29.0,18,14.914123179965662,0,2
1843,51,0,2,2.0,4,4,38,27.0,41,14.871563580039615,2,3
2687,13,0,2,1.0,0,0,14,21.0,9,15.373655386537118,1,1
4677,2,0,1,2.0,5,4,41,29.0,7,15.564710586686562,1,1
3460,52,0,1,3.0,4,4,12,30.0,23,16.951004817371683,0,6
2371,52,0,2,3.0,4,4,12,21.0,18,16.48273883399067,2,2
5759,52,0,2,2.0,3,4,30,19.0,40,15.38412668421143,1,0
848,47,0,2,2.0,3,4,37,27.0,46,15.76142084987672,1,2
4860,52,0,1,5.0,4,4,29,27.0,29,16.341239282272525,1,4
897,0,0,1,1.0,4,4,9,29.0,28,15.373655386537118,1,0
1422,52,0,3,2.0,5,4,34,27.0,50,16.092777945538128,1,1
1716,20,0,4,1.0,1,0,3,16.0,41,14.914123179965662,2,6
5777,52,0,2,3.0,4,0,62,23.0,53,15.894952224644102,1,3
5053,2,0,2,1.0,4,4,34,28.0,50,15.062543139106937,1,1
1709,55,0,1,1.0,0,4,37,29.0,50,15.424948670398354,1,0
4083,52,0,2,1.0,4,4,3,6.0,41,15.687312888712007,1,3
3533,3,0,3,5.0,4,4,38,,41,17.216707972959764,3,6
3918,52,0,2,5.0,4,4,12,29.0,3,16.52356082573315,0,0
5143,57,0,2,3.0,4,4,1,29.0,52,15.068273812173887,0,2
5864,53,0,1,2.0,4,4,12,29.0,47,15.789591722875162,1,4
1414,42,0,2,1.0,4,4,34,29.0,43,15.86320353036178,1,0
2624,55,0,2,1.0,4,4,10,29.0,31,15.702580358511794,2,1
5723,52,0,2,1.0,5,4,32,16.0,28,15.520258832020865,1,4
2682,3,0,2,1.0,1,4,30,29.0,40,15.319588176962746,1,0
4083,52,0,2,1.0,4,4,3,6.0,41,15.687312888712007,1,3
2883,52,0,4,1.0,4,4,13,3.0,22,16.012735246411598,2,0
64,55,0,2,1.0,4,0,56,25.0,5,15.096444681204078,1,0
4791,141,0,4,1.0,3,0,41,25.0,3,14.99416586199818,3,3
1338,57,0,2,2.0,0,4,59,30.0,57,15.702580358511794,1,0
3502,160,0,2,2.0,4,4,54,25.0,50,15.607270193858982,1,0
2271,53,0,2,2.0,4,4,57,28.0,33,15.424948670398354,1,2
129,145,0,2,2.0,0,4,4,28.0,48,15.096444681204078,0,1
2406,52,0,1,3.0,0,4,10,29.0,39,16.077273760604726,1,1
4524,157,0,2,1.0,4,4,40,29.0,7,15.319588176962746,0,0
1601,145,0,1,3.0,1,4,4,29.0,51,15.096444681204078,1,1
3013,55,0,3,3.0,4,4,57,29.0,30,16.300417291085605,1,0
4532,145,0,2,1.0,4,4,41,29.0,50,15.250595321348806,1,0
4552,157,0,2,2.0,4,4,39,29.0,55,15.687312888712007,0,0
859,53,0,2,3.0,4,4,37,3.0,23,16.066802461833923,2,1
5230,55,0,2,3.0,4,0,2,28.0,21,15.319588176962746,1,1
1784,53,0,3,5.0,4,4,0,26.0,29,16.341239282272525,1,4
76,52,0,2,1.0,0,4,22,29.0,47,15.35880888156902,1,1
2533,53,0,2,1.0,3,4,10,24.0,20,15.361339863423241,1,0
4514,52,0,2,1.0,4,4,39,29.0,57,15.76142084987672,2,0
1294,52,0,2,2.0,4,4,14,20.0,39,16.077273760604726,1,2
2163,148,0,1,2.0,4,4,57,29.0,30,15.702580358511794,2,2
3761,53,0,2,2.0,4,4,37,3.0,23,15.702580358511794,2,1
5685,119,0,2,1.0,0,4,42,29.0,57,14.827111833279051,1,0
5129,157,0,2,1.0,4,4,43,21.0,24,15.41236989072314,2,4
3067,52,0,3,5.0,4,4,41,28.0,40,16.257857680289998,0,1
4344,157,0,2,2.0,4,4,57,8.0,7,15.201805169084134,1,2
3184,18,0,4,1.0,4,4,37,29.0,26,15.26242977619469,1,0
1425,18,0,5,10.0,0,4,63,28.0,30,16.929025911619092,0,1
186,59,0,2,1.0,4,4,38,28.0,41,15.024471202308668,2,3
4605,3,0,2,1.0,4,4,39,29.0,47,15.319588176962746,0,0
1451,156,0,1,1.0,0,4,17,29.0,28,16.48273883399067,1,0
5061,52,0,2,1.0,5,4,12,8.0,23,15.72505321099685,1,0
2657,160,0,1,3.0,4,4,21,23.0,30,15.830413711839864,1,1
4312,145,0,1,3.0,0,4,39,29.0,57,15.501909696719672,1,1
1840,11,0,2,2.0,4,4,38,27.0,41,14.871563580039615,2,3
5874,53,0,2,4.0,4,4,12,12.0,20,16.23587877550359,1,0
4943,52,0,2,5.0,4,4,12,5.0,20,16.88356353960952,1,1
5317,53,0,2,2.0,4,4,1,29.0,18,15.319588176962746,0,0
249,55,0,2,1.0,4,4,0,29.0,50,15.38412668421143,1,0
4038,99,0,2,2.0,4,0,3,19.0,41,15.137266664613225,1,1
942,160,0,2,1.0,1,0,9,29.0,28,14.316286451937186,1,0
163,53,0,2,2.0,4,4,37,12.0,22,15.984564372619506,2,1
726,134,0,2,1.0,4,4,38,14.0,2,15.201805169084134,2,4
1108,58,0,1,5.0,1,4,37,29.0,30,15.607270193858982,1,1
1386,50,0,2,2.0,4,4,34,29.0,50,15.943742382861155,0,0
5035,157,0,2,2.0,4,4,35,23.0,30,15.352431754601376,1,4
778,52,0,1,5.0,5,4,63,26.0,29,16.213405921671733,1,4
1786,51,0,2,3.0,6,4,0,29.0,45,16.257857680289998,2,1
5728,52,0,3,5.0,4,4,32,21.0,3,16.300417291085605,2,3
4621,52,0,3,5.0,5,4,39,19.0,29,16.929025911619092,1,0
5053,55,0,2,1.0,0,4,34,29.0,28,15.250595321348806,1,2
1065,52,0,3,5.0,4,4,37,27.0,50,17.216707972959764,0,0
3841,51,0,2,2.0,4,0,12,24.0,20,15.520258832020865,1,3
1386,50,0,2,3.0,4,4,34,23.0,28,15.955576839107596,1,4
297,51,0,2,1.0,4,4,22,28.0,43,14.827111833279051,1,1
4651,6,0,2,1.0,1,4,5,29.0,24,15.72505321099685,1,0
3628,157,0,1,3.0,4,4,7,24.0,21,15.123843647884687,1,1
1944,157,0,2,1.0,0,4,57,25.0,30,15.414898336565054,1,4
4463,53,0,2,1.0,3,0,41,27.0,50,15.319588176962746,1,1
4649,55,0,3,3.0,4,4,39,29.0,57,16.52356082573315,1,0
5327,53,0,2,3.0,0,4,0,29.0,31,15.520258832020865,1,1
4436,41,0,2,5.0,5,4,41,,21,14.914123179965662,0,1
5389,18,0,1,2.0,4,4,0,14.0,30,15.26242977619469,1,4
1596,52,0,2,3.0,4,4,4,27.0,47,15.607270193858982,2,1
3915,101,0,4,3.0,3,4,22,29.0,57,15.26242977619469,0,0
4532,34,0,2,1.0,4,4,41,16.0,41,15.226497775576945,1,2
203,59,0,2,1.0,4,4,0,9.0,41,15.35237799261728,1,2
3702,52,0,3,3.0,5,4,12,29.0,57,17.296750678069195,2,1
2708,69,0,1,3.0,4,0,22,29.0,31,15.607270193858982,2,1
4931,51,0,1,2.0,3,4,36,29.0,50,15.607270193858982,0,1
371,52,0,2,2.0,3,4,56,29.0,36,15.38412668421143,1,1
5478,52,0,2,2.0,0,4,7,29.0,21,15.648092181712572,1,0
232,55,0,3,5.0,4,4,0,26.0,47,16.41820031748273,1,1
1255,13,0,2,1.0,0,4,26,29.0,41,15.191754835755884,1,1
491,157,0,2,2.0,0,4,56,27.0,57,15.096444681204078,2,0
3565,52,0,2,3.0,5,4,38,26.0,2,16.012735246411598,2,2
1247,157,0,3,5.0,4,4,57,29.0,30,16.341239282272525,1,0
3079,151,0,2,1.0,4,4,13,26.0,45,16.190416405561198,1,2
4991,53,0,1,5.0,4,0,12,27.0,20,16.454567959008102,1,0
890,53,0,2,2.0,3,0,65,29.0,21,15.38412668421143,1,1
1825,52,0,4,1.0,4,4,0,19.0,5,15.532947083215872,1,0
1734,60,0,2,1.0,0,8,37,29.0,23,15.501909696719672,0,0
2593,50,0,2,1.0,3,4,0,29.0,21,15.501909696719672,1,0
3592,53,0,1,5.0,0,4,9,,28,15.473738825043979,0,1
753,156,0,2,1.0,0,4,30,29.0,28,15.096444681204078,1,0
5724,52,0,3,3.0,4,4,32,4.0,29,17.216707972959764,1,0
3539,50,0,1,2.0,4,4,22,28.0,36,16.001561947061912,2,0
1398,63,0,3,1.0,4,4,34,4.0,30,15.72505321099685,2,0
4419,55,0,1,2.0,4,4,37,29.0,24,15.424948670398354,0,0
557,103,0,1,2.0,0,4,48,27.0,0,15.424948670398354,1,4
785,114,0,3,5.0,4,4,41,29.0,55,16.41820031748273,1,2
2919,52,0,2,1.0,1,4,37,29.0,28,14.731801689838349,1,0
1037,53,0,4,1.0,4,0,10,,20,15.520258832020865,2,0
1958,154,0,3,5.0,4,4,7,29.0,24,16.012735246411598,1,0
2296,160,0,1,3.0,4,4,7,29.0,21,16.012735246411598,1,0
1509,55,0,2,5.0,5,0,61,27.0,4,15.335242776084367,0,2
5873,52,0,2,3.0,4,4,12,26.0,20,15.894952224644102,1,0
4809,26,0,2,2.0,5,4,33,29.0,39,15.564710586686562,1,0
4667,140,0,2,1.0,4,4,41,3.0,1,15.363073279446223,1,0
1451,156,0,1,1.0,0,4,17,29.0,28,16.48273883399067,1,0
2576,53,0,2,5.0,5,4,12,15.0,23,15.925723879522977,2,1
3894,48,0,1,2.0,5,0,22,29.0,28,15.201805169084134,2,0
5565,114,0,2,2.0,4,4,57,30.0,21,15.607270193858982,2,1
5799,2,0,3,2.0,0,4,8,29.0,50,15.38412668421143,0,0
1647,56,0,2,1.0,4,4,3,16.0,41,14.648420115681892,2,6
4971,7,0,1,5.0,4,4,0,29.0,0,15.72505321099685,1,1
3319,6,0,2,1.0,4,4,12,4.0,20,15.520258832020865,1,1
4813,160,0,2,1.0,4,0,55,22.0,12,15.955576839107596,1,0
2488,52,0,5,8.0,5,4,1,24.0,50,17.399029524198163,1,5
2131,111,0,1,3.0,4,4,57,29.0,30,15.901182773618341,1,0
5053,52,0,2,5.0,0,4,34,29.0,30,15.520258832020865,1,0
4951,52,0,1,2.0,3,4,57,30.0,2,15.501909696719672,2,1
4739,69,0,1,3.0,4,0,41,22.0,48,15.607270193858982,2,2
5239,55,0,2,1.0,1,4,22,29.0,55,15.150511887854474,1,0
4974,55,0,2,2.0,4,0,9,13.0,46,15.473738825043979,1,5
4758,52,0,2,1.0,4,0,41,26.0,57,14.914123179965662,1,1
3406,55,0,2,2.0,4,4,35,29.0,50,15.76142084987672,2,3
180,53,0,2,1.0,5,4,39,29.0,11,16.677711496036597,0,0
2273,160,0,2,3.0,5,4,57,3.0,48,15.473738825043979,0,1
2456,6,0,2,2.0,4,4,12,25.0,57,15.33283340078879,1,1
3268,18,0,2,1.0,0,0,42,23.0,24,15.38412668421143,1,0
1295,52,0,4,1.0,4,4,43,20.0,2,15.26242977619469,2,2
3175,172,0,4,1.0,4,4,37,16.0,2,14.914123179965662,1,3
249,52,0,2,2.0,4,4,0,29.0,18,15.564710586686562,2,3
1538,18,0,2,2.0,4,4,33,29.0,39,15.501909696719672,0,2
759,55,0,2,4.0,1,4,41,20.0,40,15.607270193858982,2,2
1316,53,0,2,1.0,1,4,42,18.0,3,15.38412668421143,0,0
2609,50,0,2,1.0,5,4,54,29.0,7,15.096444681204078,1,0
3644,64,0,2,3.0,1,4,19,29.0,45,16.166885910365842,2,1
249,50,0,2,1.0,4,4,0,29.0,50,15.238619133170708,1,0
2164,52,0,2,2.0,3,4,57,3.0,22,16.118095750958314,2,0
2409,55,0,1,5.0,5,4,10,19.0,29,16.166885910365842,1,0
5626,124,0,2,1.0,3,4,61,16.0,53,14.690979711984754,1,2
692,95,0,2,2.0,0,4,12,28.0,20,15.424948670398354,1,0
4447,32,0,2,1.0,1,5,56,26.0,29,15.454507466814658,1,4
2471,53,0,1,3.0,4,4,4,29.0,36,15.72505321099685,2,0
787,41,0,3,3.0,4,4,41,23.0,57,15.789591722875162,1,1
1077,54,0,2,2.0,0,4,34,25.0,57,15.26242977619469,1,0
5276,32,0,2,1.0,3,4,28,8.0,55,15.54539480077919,1,0
4616,55,0,3,5.0,5,4,39,29.0,55,16.300417291085605,1,1
1221,69,0,2,2.0,5,4,59,29.0,30,16.077273760604726,1,0
4631,3,0,4,1.0,3,4,41,29.0,24,14.827111833279051,0,0
492,160,0,2,2.0,4,4,12,29.0,30,15.796512164761882,2,6
5679,3,0,2,1.0,4,4,37,21.0,43,15.123843647884687,2,0
939,54,0,1,5.0,4,4,0,29.0,5,16.380459992348886,1,1
5053,142,0,2,1.0,3,4,53,29.0,24,14.914123179965662,1,0
80,5,0,2,2.0,4,4,56,29.0,7,15.016968502679994,1,1
2664,18,0,2,1.0,1,4,9,29.0,28,14.731801689838349,1,0
2907,53,0,2,3.0,4,4,37,27.0,30,14.946912992035967,1,2
5674,52,0,2,1.0,3,4,42,12.0,50,15.26242977619469,2,2
4141,50,0,2,1.0,4,4,41,21.0,50,15.76142084987672,1,0
5154,103,0,2,1.0,0,4,34,29.0,18,15.137266664613225,1,0
5053,53,0,4,1.0,4,2,53,29.0,51,14.038654909278163,1,0
1392,55,0,2,5.0,5,4,52,11.0,12,15.473738825043979,1,1
828,103,0,2,1.0,3,0,41,27.0,3,15.0824584431417,2,1
5092,51,0,2,2.0,0,4,53,27.0,50,15.434898999271326,1,0
3093,57,0,2,2.0,0,4,34,29.0,50,15.009433329466965,0,3
2135,59,0,1,3.0,4,4,57,29.0,1,15.830413711839864,1,3
5278,157,0,2,3.0,3,4,22,29.0,4,15.35237799261728,1,1
1280,53,0,4,1.0,4,4,17,29.0,18,15.830413711839864,1,0
4261,50,0,1,3.0,4,4,34,29.0,30,16.41820031748273,1,0
2655,141,0,1,8.0,4,0,21,29.0,30,15.76142084987672,2,1
2030,2,0,2,1.0,0,4,54,29.0,30,15.201805169084134,1,0
3715,52,0,1,3.0,4,4,28,28.0,55,16.195056784687036,1,5
2696,145,0,1,5.0,5,4,15,27.0,30,15.520258832020865,0,2
308,160,0,2,1.0,4,4,0,28.0,48,15.373655386537118,1,0
3523,32,0,2,2.0,5,4,22,19.0,29,15.59046307836746,1,0
547,52,0,2,1.0,0,4,34,22.0,50,15.607270193858982,2,0
5752,0,0,2,3.0,4,4,12,29.0,28,15.649690902820678,1,0
1265,55,0,3,3.0,4,4,34,29.0,53,16.341239282272525,2,4
3657,55,0,1,5.0,1,4,55,29.0,30,15.789591722875162,1,0
706,6,0,2,2.0,4,4,38,14.0,2,15.201805169084134,2,4
482,58,0,2,1.0,4,0,18,25.0,5,15.201805169084134,1,1
3079,50,0,1,1.0,4,4,32,29.0,20,16.52356082573315,1,0
3426,52,0,2,1.0,4,4,56,29.0,55,15.35237799261728,1,2
5426,18,0,1,3.0,5,0,21,29.0,57,15.687312888712007,1,1
820,6,0,1,4.0,5,4,12,4.0,20,15.830413711839864,1,1
3570,172,0,1,2.0,0,4,22,29.0,28,14.751604309291395,0,1
2486,55,0,2,2.0,4,4,1,22.0,48,15.424948670398354,2,2
2137,117,0,2,1.0,4,4,57,24.0,55,14.80876270134486,2,1
4417,52,0,2,1.0,4,4,41,24.0,29,15.564710586686562,1,5
5454,160,0,1,2.0,4,4,39,14.0,21,15.76142084987672,1,1
435,18,0,4,1.0,3,4,53,29.0,48,15.319588176962746,2,0
4025,63,0,3,2.0,4,4,41,29.0,41,16.23587877550359,1,6
5351,160,0,2,1.0,1,4,41,29.0,50,15.208035717281975,0,2
5055,55,0,2,2.0,4,0,34,28.0,50,15.473738825043979,2,1
4278,2,0,1,2.0,3,4,34,29.0,48,15.424948670398354,1,2
5273,103,0,2,3.0,4,4,14,20.0,30,15.137266664613225,0,1
224,52,0,3,4.0,5,4,0,29.0,21,16.341239282272525,0,1
4969,6,0,1,4.0,5,4,12,29.0,57,16.52356082573315,2,1
4764,14,0,2,2.0,4,0,41,12.0,28,14.871563580039615,1,2
2060,172,0,3,3.0,5,4,0,29.0,24,15.201805169084134,0,0
599,52,0,3,1.0,4,4,22,29.0,57,16.300417291085605,1,0
4869,52,0,2,3.0,4,4,4,29.0,36,14.690979711984754,1,0
1623,2,0,2,3.0,4,4,12,5.0,20,16.41820031748273,1,1
964,52,0,1,3.0,0,4,38,24.0,1,16.300417291085605,1,0
4568,3,0,1,2.0,4,4,39,26.0,20,15.607270193858982,1,1
1832,16,0,2,2.0,4,4,38,27.0,41,14.871563580039615,2,3
737,124,0,2,1.0,4,4,38,14.0,2,15.226497775576945,1,2
1142,52,0,2,2.0,4,4,42,29.0,39,15.925723879522977,1,0
1581,4,0,2,1.0,0,4,33,19.0,39,15.424948670398354,1,0
128,52,0,2,2.0,0,4,4,29.0,36,15.501909696719672,2,0
77,157,0,2,2.0,3,4,56,5.0,42,15.305656021150236,1,2
679,172,0,4,1.0,4,4,12,27.0,20,15.830413711839864,0,0
2485,54,0,3,5.0,4,4,1,26.0,39,16.993564429978885,1,5
2391,53,0,2,3.0,4,4,10,8.0,18,16.341239282272525,1,1
2742,53,0,2,2.0,4,0,9,29.0,28,15.201805169084134,1,1
5246,51,0,2,1.0,4,4,57,29.0,50,15.363073279446223,2,0
1716,20,0,4,1.0,1,0,3,16.0,41,14.914123179965662,2,6
4131,50,0,2,1.0,4,0,11,26.0,23,14.99416586199818,1,4
3879,54,0,4,1.0,5,4,5,4.0,57,16.648723960844016,0,1
3635,160,0,4,1.0,0,4,15,29.0,30,15.176487367510099,1,0
1269,141,0,2,1.0,0,4,9,25.0,28,14.827111833279051,1,3
2619,52,0,3,5.0,4,4,0,25.0,29,16.012735246411598,1,1
403,50,0,2,2.0,1,4,56,29.0,3,14.690979711984754,1,0
5753,3,0,3,5.0,5,4,12,9.0,23,16.213405921671733,1,1
4386,6,0,1,1.0,4,4,41,8.0,50,15.250595321348806,1,2
5287,53,0,2,2.0,4,4,14,29.0,22,15.607270193858982,2,1
4702,157,0,4,1.0,1,4,41,20.0,7,15.160983184980543,1,1
2541,18,0,2,5.0,6,4,13,5.0,29,16.341239282272525,2,1
2339,160,0,3,5.0,5,4,10,26.0,29,17.129696599000436,1,4
1716,20,0,4,1.0,1,0,3,16.0,41,14.914123179965662,2,6
4532,157,0,2,1.0,4,4,41,3.0,1,15.363073279446223,1,0
3633,103,0,2,1.0,1,4,41,29.0,28,14.585619242623203,1,0
4810,160,0,2,2.0,4,4,33,25.0,39,15.830413711839864,0,0
4037,69,0,2,2.0,4,4,56,29.0,30,15.520258832020865,1,0
2497,51,0,2,1.0,4,4,1,7.0,53,15.76142084987672,1,4
3399,66,0,3,5.0,4,0,7,21.0,29,16.663322759412655,2,0
476,54,0,2,2.0,0,4,12,3.0,20,15.76142084987672,0,0
1439,55,0,2,2.0,3,4,8,29.0,55,15.501909696719672,1,0
5335,57,0,2,1.0,0,3,33,29.0,39,14.914123179965662,0,0
4667,11,0,2,1.0,4,4,41,3.0,1,15.363073279446223,1,0
2044,26,0,2,2.0,4,4,33,30.0,39,15.26242977619469,1,1
711,30,0,2,2.0,4,4,38,14.0,2,15.201805169084134,2,4
4962,160,0,3,5.0,4,4,55,26.0,22,16.300417291085605,0,0
5469,59,0,2,3.0,1,0,15,6.0,21,15.285686632949897,2,0
1386,141,0,1,3.0,4,0,34,29.0,28,14.99416586199818,1,1
4514,52,0,2,1.0,4,4,40,29.0,12,15.319588176962746,1,3
5384,145,0,1,2.0,4,4,35,27.0,28,15.607270193858982,1,1
4626,52,0,3,3.0,4,4,28,24.0,55,16.52356082573315,0,3
1805,0,0,5,5.0,4,4,0,29.0,28,16.300417291085605,1,0
293,135,0,4,1.0,4,4,3,29.0,41,14.626441218624949,1,4
4532,148,0,2,1.0,4,4,41,16.0,41,15.319588176962746,1,2
